id,1A,1B,2
PP172690,NA-NA,2-4331,NA-NA
PP172253,NA-NA,1514-3143,NA-NA
PP172252,NA-NA,0-3610,NA-NA
PP172218,NA-NA,2-644,NA-NA
PP172159,NA-NA,0-1301,NA-NA
PP172104,NA-NA,2-838,NA-NA
PP172017,NA-NA,0-650,NA-NA
PP172009,NA-NA,3700-5395,NA-NA
PP171968,NA-NA,957-2502,NA-NA
PP171953,NA-NA,4009-5551,NA-NA
PP171789,NA-NA,1600-3295,NA-NA
PP171787,NA-NA,275-1979,NA-NA
PP171767,NA-NA,0-721,NA-NA
PP571883,23-2421,2420-3928,NA-NA
PP571882,2-2387,2388-3895,NA-NA
BK066576,1489-6176,6175-8238,NA-NA
OR670489,NA-NA,3161-4694,NA-NA
OR951098,NA-NA,NA-NA,NA-NA
OR951097,NA-NA,NA-NA,NA-NA
OR951096,NA-NA,NA-NA,NA-NA
OR951095,NA-NA,0-1371,NA-NA
OR951094,NA-NA,NA-NA,NA-NA
OR951093,NA-NA,0-960,NA-NA
OR951092,NA-NA,NA-NA,NA-NA
OR951091,NA-NA,NA-NA,NA-NA
OR951090,NA-NA,NA-NA,NA-NA
OR951089,NA-NA,NA-NA,NA-NA
OR951088,NA-NA,NA-NA,NA-NA
OR951087,NA-NA,NA-NA,NA-NA
OR951086,NA-NA,NA-NA,NA-NA
OR951085,NA-NA,NA-NA,NA-NA
OR951084,NA-NA,338-1589,NA-NA
OR951083,NA-NA,NA-NA,NA-NA
OR951082,NA-NA,NA-NA,NA-NA
OR951081,NA-NA,1853-3380,NA-NA
OR951080,NA-NA,2718-4293,NA-NA
OR951079,NA-NA,2646-4218,NA-NA
OR951078,NA-NA,NA-NA,NA-NA
OR951077,NA-NA,NA-NA,NA-NA
OR951074,NA-NA,NA-NA,NA-NA
OR951073,NA-NA,NA-NA,NA-NA
OR951072,NA-NA,NA-NA,NA-NA
OR951071,NA-NA,2-1484,NA-NA
OR951070,NA-NA,NA-NA,NA-NA
OR951069,NA-NA,NA-NA,NA-NA
OR951068,NA-NA,NA-NA,NA-NA
OR951067,NA-NA,NA-NA,NA-NA
OR951066,NA-NA,0-996,NA-NA
OR951065,NA-NA,NA-NA,NA-NA
OR951064,NA-NA,NA-NA,NA-NA
OR951063,NA-NA,NA-NA,NA-NA
OR951061,NA-NA,38-1015,NA-NA
OR951060,NA-NA,NA-NA,NA-NA
OR951059,NA-NA,NA-NA,NA-NA
OR951058,NA-NA,NA-NA,NA-NA
OR951057,NA-NA,NA-NA,NA-NA
OR951056,NA-NA,NA-NA,NA-NA
OR951055,NA-NA,NA-NA,NA-NA
OR951054,NA-NA,NA-NA,NA-NA
OR951053,NA-NA,3585-5022,NA-NA
OR951052,NA-NA,NA-NA,NA-NA
OR951051,NA-NA,2-1091,NA-NA
OR951050,NA-NA,NA-NA,NA-NA
OR951049,NA-NA,NA-NA,NA-NA
OR951048,NA-NA,NA-NA,NA-NA
OR951047,NA-NA,NA-NA,NA-NA
OR951046,NA-NA,1-1204,NA-NA
OR951045,NA-NA,NA-NA,NA-NA
OR951044,NA-NA,NA-NA,NA-NA
OR951043,NA-NA,NA-NA,NA-NA
OR951042,NA-NA,NA-NA,NA-NA
OR951041,NA-NA,NA-NA,NA-NA
OR951040,NA-NA,NA-NA,NA-NA
OR951039,NA-NA,NA-NA,NA-NA
OR951038,NA-NA,NA-NA,NA-NA
OR951037,NA-NA,NA-NA,NA-NA
OR951036,NA-NA,NA-NA,NA-NA
OR951035,NA-NA,NA-NA,NA-NA
OR951034,NA-NA,NA-NA,NA-NA
OR951033,NA-NA,NA-NA,NA-NA
OR951032,NA-NA,NA-NA,NA-NA
OR951031,NA-NA,NA-NA,NA-NA
OR951030,NA-NA,NA-NA,NA-NA
OR951029,NA-NA,NA-NA,NA-NA
OR951028,NA-NA,NA-NA,NA-NA
OR951027,NA-NA,NA-NA,NA-NA
OR951026,NA-NA,NA-NA,NA-NA
OR951025,NA-NA,NA-NA,NA-NA
OR951024,NA-NA,NA-NA,NA-NA
OR951023,NA-NA,NA-NA,NA-NA
OR951022,NA-NA,NA-NA,NA-NA
OR951021,NA-NA,NA-NA,NA-NA
OR951020,NA-NA,NA-NA,NA-NA
OR951019,NA-NA,0-845,NA-NA
OR951018,NA-NA,0-987,NA-NA
OR951017,NA-NA,NA-NA,NA-NA
OR951016,NA-NA,NA-NA,NA-NA
OR951015,NA-NA,NA-NA,NA-NA
OR951014,NA-NA,NA-NA,NA-NA
OR951013,NA-NA,NA-NA,NA-NA
OR951012,NA-NA,NA-NA,NA-NA
OR951011,NA-NA,0-1302,NA-NA
OR951010,NA-NA,NA-NA,NA-NA
OR951009,NA-NA,NA-NA,NA-NA
OR951008,NA-NA,NA-NA,NA-NA
OR951007,NA-NA,430-1951,NA-NA
OR871062,NA-NA,NA-NA,NA-NA
OR871061,NA-NA,NA-NA,NA-NA
OR871060,NA-NA,NA-NA,NA-NA
PP272791,0-303,NA-NA,NA-NA
PP272790,NA-NA,3034-4756,NA-NA
PP352011,356-2737,2736-4054,NA-NA
PP352010,60-2689,2688-4088,NA-NA
OR800329,NA-NA,139-796,NA-NA
OR800315,NA-NA,NA-NA,NA-NA
OR800314,NA-NA,NA-NA,NA-NA
OR690946,NA-NA,NA-NA,NA-NA
OR690945,NA-NA,NA-NA,NA-NA
OR690944,NA-NA,NA-NA,NA-NA
OR690943,NA-NA,NA-NA,NA-NA
OR690942,NA-NA,NA-NA,NA-NA
OR690941,NA-NA,NA-NA,NA-NA
OR690940,NA-NA,NA-NA,NA-NA
OR690939,NA-NA,NA-NA,NA-NA
OR690938,NA-NA,NA-NA,NA-NA
OR690937,NA-NA,NA-NA,NA-NA
OR690936,NA-NA,NA-NA,NA-NA
OR690935,NA-NA,NA-NA,NA-NA
OR690934,NA-NA,NA-NA,NA-NA
OR690933,NA-NA,NA-NA,NA-NA
OR690932,NA-NA,NA-NA,NA-NA
OR690931,NA-NA,NA-NA,NA-NA
OR670615,NA-NA,0-87,NA-NA
OR670614,NA-NA,0-9,NA-NA
OR670613,NA-NA,0-9,NA-NA
OR670612,NA-NA,0-87,NA-NA
OR670611,NA-NA,0-9,NA-NA
OR670610,NA-NA,0-9,NA-NA
OR670609,NA-NA,0-9,NA-NA
OR670608,NA-NA,2-83,NA-NA
OR670607,NA-NA,2-83,NA-NA
OR670606,NA-NA,0-9,NA-NA
OR670605,NA-NA,0-9,NA-NA
OR670604,NA-NA,2-86,NA-NA
OK376645,NA-NA,2-444,NA-NA
OR192134,NA-NA,0-324,NA-NA
OR192133,NA-NA,0-324,NA-NA
OR192132,NA-NA,0-324,NA-NA
OR800317,NA-NA,NA-NA,NA-NA
OR800316,NA-NA,NA-NA,NA-NA
OR863201,NA-NA,0-1125,NA-NA
OQ986647,NA-NA,NA-NA,NA-NA
OR940920,NA-NA,NA-NA,NA-NA
OR940919,NA-NA,NA-NA,NA-NA
OR940918,NA-NA,NA-NA,NA-NA
OR940917,NA-NA,NA-NA,NA-NA
OR940916,NA-NA,NA-NA,NA-NA
OR940915,NA-NA,NA-NA,NA-NA
OR940914,NA-NA,NA-NA,NA-NA
OR940913,NA-NA,NA-NA,NA-NA
OR940912,NA-NA,NA-NA,NA-NA
OR940911,NA-NA,NA-NA,NA-NA
OR940910,NA-NA,NA-NA,NA-NA
OR940909,NA-NA,NA-NA,NA-NA
OR940908,NA-NA,NA-NA,NA-NA
OR940907,NA-NA,NA-NA,NA-NA
OR940906,NA-NA,NA-NA,NA-NA
OR940905,NA-NA,NA-NA,NA-NA
OR940904,NA-NA,NA-NA,NA-NA
OR940903,NA-NA,NA-NA,NA-NA
OR873548,NA-NA,NA-NA,NA-NA
OR873547,NA-NA,NA-NA,NA-NA
OR873546,NA-NA,NA-NA,NA-NA
OR873545,NA-NA,NA-NA,NA-NA
OR873544,NA-NA,NA-NA,NA-NA
OR873543,NA-NA,NA-NA,NA-NA
OR873542,NA-NA,NA-NA,NA-NA
OR873541,NA-NA,NA-NA,NA-NA
OR873540,NA-NA,NA-NA,NA-NA
OR873539,NA-NA,NA-NA,NA-NA
OR873538,NA-NA,NA-NA,NA-NA
OR873537,NA-NA,NA-NA,NA-NA
OR873536,NA-NA,NA-NA,NA-NA
OR873535,NA-NA,NA-NA,NA-NA
OR873534,NA-NA,NA-NA,NA-NA
OR873533,NA-NA,NA-NA,NA-NA
OR873532,NA-NA,NA-NA,NA-NA
OR873531,NA-NA,NA-NA,NA-NA
OR873530,NA-NA,NA-NA,NA-NA
OR873529,NA-NA,NA-NA,NA-NA
OR873528,NA-NA,NA-NA,NA-NA
OR873527,NA-NA,NA-NA,NA-NA
OR873526,NA-NA,NA-NA,NA-NA
OR873525,NA-NA,NA-NA,NA-NA
OR873524,NA-NA,NA-NA,NA-NA
OR873523,NA-NA,NA-NA,NA-NA
OR873522,NA-NA,NA-NA,NA-NA
OR873521,NA-NA,NA-NA,NA-NA
OR873520,NA-NA,NA-NA,NA-NA
OR873519,NA-NA,NA-NA,NA-NA
OR873518,NA-NA,NA-NA,NA-NA
OR873517,NA-NA,NA-NA,NA-NA
OR873516,NA-NA,NA-NA,NA-NA
OR873515,NA-NA,0-342,NA-NA
OR873514,NA-NA,0-342,NA-NA
OR873513,NA-NA,0-342,NA-NA
OR873512,NA-NA,0-342,NA-NA
OR873511,NA-NA,0-342,NA-NA
OR873510,NA-NA,0-342,NA-NA
OR873509,NA-NA,0-342,NA-NA
OR873508,NA-NA,0-342,NA-NA
OR873507,NA-NA,0-342,NA-NA
OR873506,NA-NA,0-342,NA-NA
OR873505,NA-NA,0-342,NA-NA
OR873504,NA-NA,0-342,NA-NA
OR873503,NA-NA,0-342,NA-NA
OR873502,NA-NA,0-342,NA-NA
OR873501,NA-NA,0-342,NA-NA
OR873500,NA-NA,0-342,NA-NA
OR873499,NA-NA,0-342,NA-NA
OR873498,NA-NA,0-342,NA-NA
OR873497,NA-NA,0-342,NA-NA
OR873496,NA-NA,0-342,NA-NA
OR873495,NA-NA,0-342,NA-NA
OR873494,NA-NA,0-342,NA-NA
OR873493,NA-NA,0-342,NA-NA
OR873492,NA-NA,0-342,NA-NA
OR873491,NA-NA,0-342,NA-NA
OR873490,NA-NA,0-342,NA-NA
OR873489,NA-NA,0-342,NA-NA
OR873488,NA-NA,0-342,NA-NA
OR873487,NA-NA,0-342,NA-NA
OR873486,NA-NA,0-342,NA-NA
OR873485,NA-NA,0-348,NA-NA
OR873484,NA-NA,0-348,NA-NA
OR873483,NA-NA,0-348,NA-NA
OR873482,NA-NA,0-348,NA-NA
OR873481,NA-NA,0-348,NA-NA
OR873480,NA-NA,0-348,NA-NA
OR873479,NA-NA,0-348,NA-NA
OR873478,NA-NA,0-348,NA-NA
OR873477,NA-NA,0-348,NA-NA
OR873476,NA-NA,0-348,NA-NA
OR873475,NA-NA,0-348,NA-NA
OR873474,NA-NA,0-348,NA-NA
OR873473,NA-NA,0-348,NA-NA
OR873472,NA-NA,0-348,NA-NA
OR873471,NA-NA,0-348,NA-NA
OR873470,NA-NA,0-348,NA-NA
OR873469,NA-NA,0-348,NA-NA
OR873468,NA-NA,0-348,NA-NA
OR873467,NA-NA,0-348,NA-NA
OR645517,NA-NA,NA-NA,NA-NA
OR645486,NA-NA,1-572,NA-NA
OR270284,NA-NA,10-4228,NA-NA
OQ986722,NA-NA,3190-4882,NA-NA
OQ986649,NA-NA,277-745,NA-NA
OQ986648,NA-NA,2864-4355,NA-NA
OQ986679,NA-NA,NA-NA,NA-NA
OQ986609,NA-NA,NA-NA,NA-NA
OQ986608,NA-NA,NA-NA,NA-NA
OQ986607,NA-NA,NA-NA,NA-NA
OQ986677,NA-NA,772-2362,NA-NA
OQ986606,NA-NA,2655-4254,NA-NA
OQ986605,NA-NA,2941-4219,NA-NA
OQ986723,NA-NA,3300-6528,NA-NA
OQ986681,NA-NA,0-313,NA-NA
OQ986680,NA-NA,2-377,NA-NA
OQ986678,NA-NA,0-372,NA-NA
OQ986676,NA-NA,0-650,NA-NA
OR826345,NA-NA,0-312,NA-NA
OR826344,NA-NA,0-312,NA-NA
OR826343,NA-NA,0-312,NA-NA
OR826342,NA-NA,0-312,NA-NA
OR826341,NA-NA,0-363,NA-NA
OR826340,NA-NA,0-294,NA-NA
OR826339,NA-NA,0-333,NA-NA
OR826338,NA-NA,0-366,NA-NA
OR826337,NA-NA,0-366,NA-NA
OR826336,NA-NA,0-357,NA-NA
OR792802,NA-NA,2848-4321,NA-NA
OR806935,NA-NA,0-360,NA-NA
OR806934,NA-NA,0-363,NA-NA
OR806933,NA-NA,0-363,NA-NA
OR806932,NA-NA,0-363,NA-NA
OR806931,NA-NA,0-363,NA-NA
OR806930,NA-NA,0-363,NA-NA
MT085167,NA-NA,NA-NA,NA-NA
OR248795,0-362,NA-NA,NA-NA
OR248794,2-1397,NA-NA,NA-NA
OR248793,0-1212,NA-NA,NA-NA
OR613371,NA-NA,NA-NA,NA-NA
OR613370,NA-NA,NA-NA,NA-NA
OR613369,NA-NA,0-694,NA-NA
OR613368,NA-NA,2-804,NA-NA
OR613367,NA-NA,2-698,NA-NA
OR613366,NA-NA,NA-NA,NA-NA
OR613365,NA-NA,51-583,NA-NA
OR613364,NA-NA,NA-NA,NA-NA
OR613363,NA-NA,1-559,NA-NA
OR613362,NA-NA,1-1153,NA-NA
OR613361,NA-NA,30-941,NA-NA
OR613360,NA-NA,1-836,NA-NA
OR613359,NA-NA,0-791,NA-NA
OR613358,NA-NA,NA-NA,NA-NA
OR613357,NA-NA,NA-NA,NA-NA
OR613356,NA-NA,NA-NA,NA-NA
OR613355,NA-NA,NA-NA,NA-NA
OR613354,NA-NA,1-2056,NA-NA
OR613353,NA-NA,NA-NA,NA-NA
OR613352,NA-NA,NA-NA,NA-NA
OR613351,NA-NA,NA-NA,NA-NA
OR613350,NA-NA,NA-NA,NA-NA
OR613349,NA-NA,2-1663,NA-NA
OR613348,NA-NA,NA-NA,NA-NA
OR613347,NA-NA,NA-NA,NA-NA
OR613346,NA-NA,0-510,NA-NA
OR613345,NA-NA,1-718,NA-NA
OR613344,NA-NA,1-799,NA-NA
OR613343,NA-NA,0-830,NA-NA
OR613342,NA-NA,NA-NA,NA-NA
OR613341,NA-NA,NA-NA,NA-NA
OR613340,NA-NA,1-597,NA-NA
OR613339,NA-NA,NA-NA,NA-NA
OR613338,NA-NA,NA-NA,NA-NA
OR613337,NA-NA,NA-NA,NA-NA
OR613336,NA-NA,2-675,NA-NA
OR613335,NA-NA,2-491,NA-NA
OR613334,NA-NA,NA-NA,NA-NA
OR613333,NA-NA,NA-NA,NA-NA
OR613332,NA-NA,NA-NA,NA-NA
OR613331,NA-NA,NA-NA,NA-NA
OR613330,NA-NA,NA-NA,NA-NA
OR613329,NA-NA,NA-NA,NA-NA
OR613328,NA-NA,NA-NA,NA-NA
OR613327,NA-NA,0-607,NA-NA
OR613326,NA-NA,0-1541,NA-NA
OR613325,NA-NA,1-1186,NA-NA
OR613324,NA-NA,NA-NA,NA-NA
OR613323,NA-NA,NA-NA,NA-NA
OR613322,NA-NA,1-557,NA-NA
OR613321,NA-NA,NA-NA,NA-NA
OR613320,NA-NA,NA-NA,NA-NA
OR613319,NA-NA,NA-NA,NA-NA
OR613318,NA-NA,0-964,NA-NA
OR613317,NA-NA,NA-NA,NA-NA
OR613316,NA-NA,1-725,NA-NA
OR613315,NA-NA,NA-NA,NA-NA
OR613314,NA-NA,1-623,NA-NA
OR613313,NA-NA,1-788,NA-NA
OR613312,NA-NA,NA-NA,NA-NA
OR613311,NA-NA,1-515,NA-NA
OR613310,NA-NA,1-574,NA-NA
OR613309,NA-NA,0-927,NA-NA
OR613306,NA-NA,1-1000,NA-NA
OR613305,NA-NA,1-3255,NA-NA
OR613304,NA-NA,1-4170,NA-NA
OR613303,NA-NA,2-4060,NA-NA
OR613302,1-1168,NA-NA,NA-NA
OR613301,NA-NA,2-1739,NA-NA
OR613300,NA-NA,1-3162,NA-NA
OR613299,NA-NA,0-4088,NA-NA
OR613298,NA-NA,0-2423,NA-NA
OR613297,NA-NA,10-4074,NA-NA
OR613296,NA-NA,NA-NA,NA-NA
OR613295,2-611,612-1716,NA-NA
OR613294,1-1843,1843-3414,NA-NA
OR613293,1-496,NA-NA,NA-NA
OR613292,NA-NA,NA-NA,NA-NA
OR613291,0-1083,NA-NA,NA-NA
OR613290,NA-NA,NA-NA,NA-NA
OR613289,NA-NA,NA-NA,NA-NA
OR613288,NA-NA,NA-NA,NA-NA
OR613287,NA-NA,NA-NA,NA-NA
OR613286,NA-NA,NA-NA,NA-NA
OR613285,NA-NA,NA-NA,NA-NA
OR613284,NA-NA,1-1217,NA-NA
OR613283,NA-NA,1-607,NA-NA
OR613282,0-982,NA-NA,NA-NA
OR613281,NA-NA,2-999,NA-NA
OR613280,NA-NA,NA-NA,NA-NA
OR613279,NA-NA,107-518,NA-NA
OR613278,NA-NA,0-363,NA-NA
OR613277,NA-NA,NA-NA,NA-NA
OR613276,NA-NA,NA-NA,NA-NA
OR613275,NA-NA,2-606,NA-NA
OR613274,NA-NA,NA-NA,NA-NA
OR613273,NA-NA,NA-NA,NA-NA
OR613272,0-832,NA-NA,NA-NA
OR613271,0-1195,NA-NA,NA-NA
OR613270,2-666,NA-NA,NA-NA
OR613269,1-220,220-647,NA-NA
OR613268,2-302,303-500,NA-NA
OR613267,1-675,NA-NA,NA-NA
OR613266,NA-NA,NA-NA,NA-NA
OR613265,0-189,NA-NA,NA-NA
OR613264,0-789,NA-NA,NA-NA
OR613263,1-313,313-635,NA-NA
OR613262,NA-NA,2-562,NA-NA
OR613261,2-681,NA-NA,NA-NA
OR613260,1-607,NA-NA,NA-NA
OR613259,1-866,NA-NA,NA-NA
OR613258,1-504,NA-NA,NA-NA
OR613257,1-574,NA-NA,NA-NA
OR613256,2-536,NA-NA,NA-NA
OR613255,2-857,NA-NA,NA-NA
OR613254,NA-NA,NA-NA,NA-NA
OR613253,NA-NA,NA-NA,NA-NA
OR613252,1-246,246-623,NA-NA
OR613251,NA-NA,NA-NA,NA-NA
OR613250,NA-NA,NA-NA,NA-NA
OR613249,NA-NA,NA-NA,NA-NA
OR613248,NA-NA,NA-NA,NA-NA
OR613247,2-575,576-871,NA-NA
OR613246,NA-NA,NA-NA,NA-NA
OR613245,NA-NA,0-543,NA-NA
OR613244,NA-NA,0-258,NA-NA
OR613243,1-521,NA-NA,NA-NA
OR613242,NA-NA,NA-NA,NA-NA
ON907858,NA-NA,44-3680,NA-NA
ON907857,NA-NA,59-3797,NA-NA
OR652457,0-2484,2483-3998,NA-NA
OQ802763,NA-NA,1-1697,NA-NA
OQ802762,NA-NA,1-1699,NA-NA
OQ802761,NA-NA,74-4484,NA-NA
OQ802760,NA-NA,11-5438,NA-NA
OQ802759,18-2412,2411-3920,NA-NA
OQ802758,0-995,NA-NA,NA-NA
OQ802757,NA-NA,1-564,NA-NA
OQ802756,NA-NA,23-4139,NA-NA
OQ802755,1-787,NA-NA,NA-NA
OQ802754,0-1596,NA-NA,NA-NA
OQ802753,7-2263,2262-3966,NA-NA
OQ802752,2-1172,1173-1672,NA-NA
OQ802751,2-731,NA-NA,NA-NA
OQ802750,1-2575,2574-4122,NA-NA
OQ802749,1-2518,2518-4227,NA-NA
OQ802748,74-2618,2617-4327,NA-NA
OQ802747,6-2631,2630-4340,NA-NA
OQ802746,1-522,NA-NA,NA-NA
OQ802745,1-2626,2625-4335,NA-NA
OQ802744,1-2626,2625-4335,NA-NA
OQ802743,7-2302,2301-3990,NA-NA
OQ802742,6-2688,2687-4202,NA-NA
OQ802741,11-2696,2695-4210,NA-NA
OQ802740,0-503,NA-NA,NA-NA
OQ802739,1-181,181-1689,NA-NA
OQ802738,0-2601,2600-4109,NA-NA
OQ802737,37-2779,2778-5973,NA-NA
OQ802736,0-1104,1103-2723,NA-NA
OQ802735,2-557,NA-NA,NA-NA
OQ802734,1-91,91-1716,NA-NA
OQ802733,1-1123,1123-2691,NA-NA
OQ802732,NA-NA,1-1195,NA-NA
OQ802731,NA-NA,2-527,NA-NA
OQ802730,NA-NA,84-3759,NA-NA
OQ802729,NA-NA,3-3675,NA-NA
OQ802728,0-330,329-1874,NA-NA
OQ802727,0-1092,NA-NA,NA-NA
OQ802726,31-2212,2211-3756,NA-NA
OQ802725,1-550,NA-NA,NA-NA
OQ802724,0-538,NA-NA,NA-NA
OQ802723,2-1043,1044-2587,NA-NA
OQ802722,4-2611,2610-4125,NA-NA
OQ802721,60-2688,2687-4202,NA-NA
OQ802720,2-2705,2704-4219,NA-NA
OQ802719,2-981,NA-NA,NA-NA
OQ802718,6-2613,2612-4127,NA-NA
OQ802717,0-2634,2633-4154,NA-NA
OQ802716,2-2705,2704-4219,NA-NA
OQ802715,36-2730,2729-4235,NA-NA
OQ802714,NA-NA,1-481,NA-NA
OQ802713,NA-NA,38-4283,NA-NA
OQ802712,6-2547,2546-4163,NA-NA
OQ802711,1-439,NA-NA,NA-NA
OQ802710,1-1171,1171-2757,NA-NA
OQ802709,1-568,NA-NA,NA-NA
OQ802708,1-966,NA-NA,NA-NA
OQ802707,1-768,NA-NA,NA-NA
OQ802706,21-2616,2615-4217,NA-NA
OQ802705,1-248,NA-NA,NA-NA
OQ802704,18-2613,2612-4214,NA-NA
OQ802703,2-779,NA-NA,NA-NA
OQ802702,2-887,NA-NA,NA-NA
OQ802701,0-1063,NA-NA,NA-NA
OQ802700,0-1395,NA-NA,NA-NA
OQ802699,2-2279,2280-3292,NA-NA
OQ802698,6-2502,2501-4070,NA-NA
OQ802697,NA-NA,5740-7849,NA-NA
OP946732,NA-NA,0-347,NA-NA
OP946731,NA-NA,0-362,NA-NA
OP946730,NA-NA,0-347,NA-NA
OP946729,NA-NA,0-283,NA-NA
OR439362,NA-NA,NA-NA,NA-NA
OR355815,NA-NA,0-364,NA-NA
OR552431,NA-NA,0-3675,NA-NA
OR552430,NA-NA,1-3676,NA-NA
OR552421,NA-NA,2557-4078,NA-NA
OR448835,NA-NA,2406-3864,NA-NA
OR448834,NA-NA,2386-3844,NA-NA
OR448833,NA-NA,2389-3847,NA-NA
OR448832,NA-NA,3201-4308,NA-NA
OR448831,NA-NA,3281-4388,NA-NA
OR448830,NA-NA,3271-4378,NA-NA
OQ513257,NA-NA,NA-NA,NA-NA
OR188805,NA-NA,NA-NA,NA-NA
OR188804,NA-NA,NA-NA,NA-NA
OR188803,NA-NA,NA-NA,NA-NA
OR188802,NA-NA,NA-NA,NA-NA
OR188801,NA-NA,NA-NA,NA-NA
OR188800,NA-NA,NA-NA,NA-NA
OR188799,NA-NA,NA-NA,NA-NA
OR188798,NA-NA,NA-NA,NA-NA
OR188797,NA-NA,NA-NA,NA-NA
OR188796,NA-NA,NA-NA,NA-NA
OR188795,NA-NA,NA-NA,NA-NA
OR188794,NA-NA,NA-NA,NA-NA
OR188793,NA-NA,NA-NA,NA-NA
OR188792,NA-NA,NA-NA,NA-NA
OR188791,NA-NA,NA-NA,NA-NA
OR188790,NA-NA,NA-NA,NA-NA
OR188789,NA-NA,NA-NA,NA-NA
OM892277,NA-NA,0-810,NA-NA
OR350290,NA-NA,NA-NA,NA-NA
OR350288,NA-NA,NA-NA,NA-NA
OR350286,NA-NA,NA-NA,NA-NA
OR350284,NA-NA,NA-NA,NA-NA
OR350292,NA-NA,0-370,NA-NA
OR350291,NA-NA,0-2442,NA-NA
OR350289,NA-NA,0-2316,NA-NA
OR350287,NA-NA,0-2214,NA-NA
OR350285,NA-NA,0-2316,NA-NA
OR350283,NA-NA,0-332,NA-NA
OR350282,NA-NA,0-750,NA-NA
OR350281,NA-NA,0-1983,NA-NA
OR350280,NA-NA,0-1926,NA-NA
OR350279,NA-NA,0-576,NA-NA
OR270072,NA-NA,0-3810,NA-NA
OR270059,0-2886,NA-NA,NA-NA
OR270058,0-962,NA-NA,NA-NA
OR270057,1-1447,NA-NA,NA-NA
OR270056,0-213,NA-NA,NA-NA
OR270055,1-1632,NA-NA,NA-NA
OR270054,1-811,NA-NA,NA-NA
OR043651,NA-NA,0-753,NA-NA
OR043650,NA-NA,0-753,NA-NA
OR043647,NA-NA,0-732,NA-NA
OR043656,NA-NA,0-726,NA-NA
OR043655,NA-NA,0-726,NA-NA
OR043654,NA-NA,0-726,NA-NA
OR043653,NA-NA,0-726,NA-NA
OR043652,NA-NA,0-723,NA-NA
OR043649,NA-NA,0-726,NA-NA
OR043648,NA-NA,0-726,NA-NA
OP589985,2-689,690-2278,NA-NA
OP589984,NA-NA,NA-NA,NA-NA
OP589983,NA-NA,NA-NA,NA-NA
OP589982,NA-NA,NA-NA,NA-NA
OP589981,NA-NA,0-1131,NA-NA
OP589980,2-2549,2550-4138,NA-NA
OP589979,1-2593,2593-4170,NA-NA
OP589978,1-2599,2599-4173,NA-NA
OP589977,2-2621,2622-4195,NA-NA
OQ781001,NA-NA,2596-4108,NA-NA
OQ693700,NA-NA,2422-3985,NA-NA
OQ606244,NA-NA,2814-4194,NA-NA
OQ709181,88-610,609-1340,NA-NA
OQ709180,70-1720,1719-2703,NA-NA
OQ709194,58-1159,NA-NA,NA-NA
OQ709193,516-7025,NA-NA,NA-NA
OQ709192,79-1588,NA-NA,NA-NA
OQ709191,201-6465,NA-NA,NA-NA
OQ709190,88-2369,NA-NA,NA-NA
OQ709189,300-2922,NA-NA,NA-NA
OQ709188,161-1621,NA-NA,NA-NA
OQ709182,NA-NA,75-1279,NA-NA
OP963604,NA-NA,179-2446,NA-NA
OP963603,25-1582,NA-NA,NA-NA
OP963602,445-1399,NA-NA,NA-NA
OP963601,86-1121,NA-NA,NA-NA
OP963600,26-2462,2461-4072,NA-NA
MK404649,23-2420,2419-3928,NA-NA
MK404648,10-2431,2430-3939,NA-NA
MK404647,23-2420,2419-3928,NA-NA
MK404646,27-2433,2432-3941,NA-NA
MK404645,40-2272,2271-3786,NA-NA
OQ198437,NA-NA,NA-NA,NA-NA
OQ198436,NA-NA,NA-NA,NA-NA
OQ198435,NA-NA,NA-NA,NA-NA
OQ198434,NA-NA,NA-NA,NA-NA
OQ198433,NA-NA,NA-NA,NA-NA
OQ198432,NA-NA,NA-NA,NA-NA
OQ198431,NA-NA,NA-NA,NA-NA
OQ198430,NA-NA,NA-NA,NA-NA
OQ198429,NA-NA,NA-NA,NA-NA
OQ198428,NA-NA,NA-NA,NA-NA
OQ198427,NA-NA,NA-NA,NA-NA
OP141166,2-284,NA-NA,NA-NA
OP141159,1-423,NA-NA,NA-NA
OQ300510,NA-NA,0-714,NA-NA
OQ300509,NA-NA,0-708,NA-NA
OQ300508,NA-NA,0-720,NA-NA
OQ300507,NA-NA,1-730,NA-NA
OQ300506,NA-NA,0-714,NA-NA
OQ300505,NA-NA,2-704,NA-NA
OP696934,NA-NA,0-350,NA-NA
OQ599876,NA-NA,2-4238,NA-NA
OP643782,NA-NA,NA-NA,NA-NA
OP643781,NA-NA,NA-NA,NA-NA
OP643780,NA-NA,NA-NA,NA-NA
OP643779,NA-NA,NA-NA,NA-NA
OP594725,10-2626,2625-4194,NA-NA
OQ633094,NA-NA,NA-NA,NA-NA
OQ633093,NA-NA,NA-NA,NA-NA
OQ633092,NA-NA,NA-NA,NA-NA
LC732192,NA-NA,1-688,NA-NA
LC732191,NA-NA,1-688,NA-NA
LC732190,NA-NA,0-663,NA-NA
LC732189,NA-NA,2-680,NA-NA
LC732188,NA-NA,1-694,NA-NA
LC732187,NA-NA,2-626,NA-NA
LC732186,NA-NA,1-676,NA-NA
LC732185,NA-NA,0-684,NA-NA
LC732184,NA-NA,1-691,NA-NA
LC732183,NA-NA,1-684,NA-NA
OQ615871,NA-NA,NA-NA,NA-NA
OQ615870,NA-NA,NA-NA,NA-NA
OQ615869,NA-NA,NA-NA,NA-NA
