id,1A,1B,2
FJ571067,NA-NA,0-1641,1630-3913
FJ571066,NA-NA,0-1413,1415-3578
FJ571065,NA-NA,0-1569,1568-4106
FJ222451,14-2378,2314-3850,3842-6113
PG036827,NA-NA,NA-NA,NA-NA
PG036826,NA-NA,NA-NA,NA-NA
PG036825,NA-NA,NA-NA,NA-NA
PG036824,NA-NA,NA-NA,NA-NA
PG036823,NA-NA,NA-NA,NA-NA
PG036822,NA-NA,NA-NA,NA-NA
PG036821,NA-NA,NA-NA,NA-NA
PG036820,NA-NA,NA-NA,NA-NA
PV169360,22-3745,3735-5286,5309-7505
PQ408913,NA-NA,0-321,NA-NA
PQ408912,NA-NA,NA-NA,0-2217
PQ408911,NA-NA,NA-NA,0-2217
PQ408910,NA-NA,NA-NA,0-2217
PQ408909,NA-NA,NA-NA,0-2232
PQ408908,NA-NA,NA-NA,0-2040
PQ408907,NA-NA,NA-NA,0-2034
PQ408906,NA-NA,NA-NA,0-2040
PQ408905,NA-NA,NA-NA,0-2040
PQ408904,NA-NA,NA-NA,0-2034
OR134528,NA-NA,3735-5286,5309-7505
OR134527,NA-NA,3735-5286,5309-7505
OR134526,NA-NA,3735-5286,5309-7505
OR134525,NA-NA,3735-5286,5309-7505
OR134524,NA-NA,3735-5286,5309-7505
OR134523,NA-NA,3735-5286,5309-7505
OR134522,NA-NA,3735-5286,5309-7505
OR134521,NA-NA,3735-5286,5309-7505
OR134520,NA-NA,3735-5286,5309-7505
OR134519,NA-NA,3735-5286,5309-7505
OR134518,NA-NA,3735-5286,5309-7505
PV089624,21-2554,2553-4085,4068-6291
PV089611,NA-NA,NA-NA,0-2220
PV089610,NA-NA,NA-NA,0-2220
PV089609,NA-NA,NA-NA,0-2220
PV089623,81-2569,2568-4076,4068-6540
PV089622,114-2596,2595-4112,4104-6612
PV089617,NA-NA,NA-NA,0-2577
PV089616,NA-NA,NA-NA,0-2502
PV089615,NA-NA,NA-NA,0-2502
PV089608,NA-NA,NA-NA,0-2475
PV089607,NA-NA,NA-NA,0-2511
PV089606,NA-NA,NA-NA,0-2427
PV089605,NA-NA,NA-NA,0-2505
PV089604,NA-NA,NA-NA,0-2505
PV089603,NA-NA,NA-NA,0-2505
PV089621,499-2928,2927-4437,4429-6709
PV089620,NA-NA,NA-NA,0-2200
PV089619,NA-NA,NA-NA,0-2298
PV089618,NA-NA,NA-NA,0-2277
PV089614,NA-NA,NA-NA,0-2277
PV089613,NA-NA,NA-NA,0-2322
PV089612,NA-NA,NA-NA,0-2253
PV089602,NA-NA,NA-NA,0-2310
PV089601,NA-NA,NA-NA,0-2292
PV089600,NA-NA,NA-NA,0-2358
PV089599,NA-NA,NA-NA,0-2385
PV089598,NA-NA,NA-NA,0-2331
PV089597,NA-NA,NA-NA,0-2352
PV189393,NA-NA,NA-NA,4370-6734
PV189392,NA-NA,NA-NA,4369-6733
PV189391,NA-NA,NA-NA,4368-6732
PV189390,NA-NA,NA-NA,4370-6734
PV189389,NA-NA,NA-NA,4370-6734
PV189388,NA-NA,NA-NA,4340-6656
PV189387,NA-NA,NA-NA,4143-6330
PV189386,NA-NA,NA-NA,4370-6734
PV189385,NA-NA,NA-NA,4369-6733
PV189384,NA-NA,NA-NA,4368-6732
PV189383,NA-NA,NA-NA,4368-6732
PQ789237,NA-NA,1-293,NA-NA
PQ789236,NA-NA,0-282,NA-NA
PQ789235,NA-NA,0-379,NA-NA
PQ789234,NA-NA,1-370,NA-NA
PQ789233,NA-NA,2-361,NA-NA
PP357251,NA-NA,0-424,NA-NA
PP357250,NA-NA,0-423,NA-NA
PP357249,NA-NA,0-422,NA-NA
PV247174,47-2706,2705-4252,4244-6641
PV247173,45-2704,2703-4256,4248-6600
PV210984,0-2775,NA-NA,NA-NA
PV210983,0-2775,NA-NA,NA-NA
PV210982,0-2778,NA-NA,NA-NA
PV210981,0-2778,NA-NA,NA-NA
PV210980,0-2724,NA-NA,NA-NA
PV210979,0-2778,NA-NA,NA-NA
PV210978,0-2232,NA-NA,NA-NA
PV210977,0-2226,NA-NA,NA-NA
PV210976,0-2220,NA-NA,NA-NA
PV210975,0-2217,NA-NA,NA-NA
PV210974,0-2229,NA-NA,NA-NA
PV210973,0-2229,NA-NA,NA-NA
PV210972,0-2226,NA-NA,NA-NA
PV210971,0-2226,NA-NA,NA-NA
PV210970,0-2226,NA-NA,NA-NA
PV210969,0-2226,NA-NA,NA-NA
PV093029,10-3430,3411-4971,4995-7209
PV093028,7-3427,3408-4968,4992-7206
PV093027,10-3430,3411-4971,4995-7209
PV093026,10-3430,3411-4971,4995-7209
PV093025,8-3428,3409-4969,4993-7207
PV093024,103-2635,2649-4122,4114-6559
PV093023,69-3039,3107-4559,4578-6618
PV093022,74-3044,3112-4564,4583-6623
PV093021,0-3300,3284-4829,4847-6860
PV093020,125-3296,3280-4825,4843-6856
PV093019,125-3296,3280-4825,4843-6856
PV093018,126-3297,3281-4826,4844-6857
PV088328,14-2378,2314-3850,3842-6086
PQ899177,NA-NA,0-321,NA-NA
PQ899176,NA-NA,0-327,NA-NA
PQ899175,NA-NA,0-276,NA-NA
PQ899174,NA-NA,1-283,NA-NA
PQ899173,NA-NA,0-318,NA-NA
PQ899172,NA-NA,0-275,NA-NA
PQ899171,NA-NA,0-309,NA-NA
PQ860806,NA-NA,0-219,NA-NA
PQ541182,NA-NA,319-1689,NA-NA
PQ541179,9-2781,3296-4265,4179-6863
PQ541178,1-1815,1815-3264,3256-5436
PQ541169,NA-NA,1-3718,3720-5606
PQ541164,9-2781,3395-4265,4116-6830
PQ541155,382-2575,2898-4053,4045-6385
PQ788589,NA-NA,0-621,NA-NA
PQ150499,NA-NA,NA-NA,NA-NA
PQ805455,14-2307,2306-3820,3809-6002
PQ805454,12-2409,2408-3917,3909-6216
PQ805453,6-2433,2432-3941,3933-6192
PQ883185,NA-NA,0-1186,NA-NA
PQ883184,NA-NA,0-1186,NA-NA
PQ883183,NA-NA,0-1186,NA-NA
PQ883182,NA-NA,0-1186,NA-NA
PQ789807,NA-NA,0-241,NA-NA
PQ998994,NA-NA,0-363,NA-NA
PQ998993,NA-NA,0-360,NA-NA
PQ998992,NA-NA,0-315,NA-NA
PQ678099,NA-NA,0-798,NA-NA
PQ678098,8-2706,2705-4156,4148-4603
PQ678019,162-2335,2334-3992,3786-5937
PQ678018,20-2702,3007-4198,4198-6379
PQ678017,36-2739,2735-4244,4203-6372
PQ678016,141-2580,2861-4064,4056-6871
PQ678015,NA-NA,2951-4310,4302-7296
PQ678014,NA-NA,38-2705,4109-6638
PQ678013,38-2660,NA-NA,4103-6550
PQ678012,88-2701,2988-4179,4171-6508
PQ678011,29-2666,2578-4144,4136-6506
PQ678010,84-2733,NA-NA,4152-6708
PQ678009,31-2255,2254-3756,3745-6193
PQ678008,4-2779,3435-4227,4183-6712
PQ678007,19-2725,NA-NA,4129-6679
PQ740944,NA-NA,0-3255,4814-6929
PP786658,NA-NA,22-3304,4868-6983
PQ792554,50-2900,3070-4432,4400-7004
PQ792210,0-3711,3566-6752,NA-NA
PQ792140,125-1439,1642-2959,2980-4732
PQ791985,51-2919,2807-4451,4419-7023
PD223317,NA-NA,NA-NA,NA-NA
PD223316,NA-NA,NA-NA,NA-NA
PD222915,NA-NA,NA-NA,NA-NA
PD222914,NA-NA,NA-NA,NA-NA
PQ622678,NA-NA,7899-10023,NA-NA
PQ622677,NA-NA,7896-10020,NA-NA
PQ893528,13-3109,3135-4605,4623-6681
PQ893527,0-2937,2936-4460,4478-6515
PQ628032,NA-NA,NA-NA,0-2157
PQ628031,NA-NA,NA-NA,0-2115
PQ862915,NA-NA,2-1001,NA-NA
PQ862914,NA-NA,1-1000,NA-NA
PQ862913,NA-NA,1-1000,NA-NA
PQ862912,NA-NA,2-1001,NA-NA
PQ862911,NA-NA,2-1004,NA-NA
PL092599,NA-NA,NA-NA,NA-NA
PL092591,NA-NA,NA-NA,NA-NA
PL092587,NA-NA,NA-NA,NA-NA
PL092412,NA-NA,NA-NA,NA-NA
PL092404,NA-NA,NA-NA,NA-NA
PL092400,NA-NA,NA-NA,NA-NA
PL092225,NA-NA,NA-NA,NA-NA
PL092217,NA-NA,NA-NA,NA-NA
PL092213,NA-NA,NA-NA,NA-NA
PL190248,NA-NA,NA-NA,NA-NA
PQ615938,0-2619,NA-NA,NA-NA
OR752625,NA-NA,2-362,NA-NA
OR752624,NA-NA,2-362,NA-NA
OR752623,NA-NA,2-362,NA-NA
OR752622,NA-NA,2-362,NA-NA
OR752621,NA-NA,2-362,NA-NA
OR752620,NA-NA,2-362,NA-NA
OR752619,NA-NA,2-362,NA-NA
OR752618,NA-NA,2-362,NA-NA
OR752617,NA-NA,2-362,NA-NA
OR752616,NA-NA,2-362,NA-NA
OR752615,NA-NA,2-362,NA-NA
OR752614,NA-NA,2-362,NA-NA
OR752613,NA-NA,2-362,NA-NA
OR752612,NA-NA,2-362,NA-NA
OR752611,NA-NA,2-362,NA-NA
OR752610,NA-NA,2-362,NA-NA
OR752609,NA-NA,2-362,NA-NA
OR752608,NA-NA,2-362,NA-NA
OR752607,NA-NA,2-362,NA-NA
OR752606,NA-NA,2-362,NA-NA
OR752605,NA-NA,2-362,NA-NA
OR752604,NA-NA,2-362,NA-NA
OR752603,NA-NA,2-362,NA-NA
OR752602,NA-NA,2-362,NA-NA
OR752601,NA-NA,2-362,NA-NA
OR752600,NA-NA,2-362,NA-NA
OR752599,NA-NA,2-362,NA-NA
OR752598,NA-NA,2-362,NA-NA
OR752597,NA-NA,2-362,NA-NA
OR752596,NA-NA,2-362,NA-NA
OR752595,NA-NA,2-362,NA-NA
OR752594,NA-NA,2-362,NA-NA
OR752593,NA-NA,2-362,NA-NA
OR752592,NA-NA,2-362,NA-NA
OR752591,NA-NA,2-362,NA-NA
OR752590,NA-NA,2-362,NA-NA
OR752589,NA-NA,2-362,NA-NA
OR752588,NA-NA,2-362,NA-NA
OR752587,NA-NA,2-362,NA-NA
OR752586,NA-NA,2-362,NA-NA
OR752585,NA-NA,2-362,NA-NA
OR752584,NA-NA,2-362,NA-NA
OR752583,NA-NA,2-362,NA-NA
OR752582,NA-NA,2-362,NA-NA
OR752581,NA-NA,2-362,NA-NA
OR752580,NA-NA,2-362,NA-NA
OR752579,NA-NA,2-362,NA-NA
OR752578,NA-NA,2-362,NA-NA
OR752577,NA-NA,2-362,NA-NA
OR752576,NA-NA,2-362,NA-NA
OR752575,NA-NA,2-362,NA-NA
OR752574,NA-NA,2-362,NA-NA
OR752573,NA-NA,2-362,NA-NA
OR752572,NA-NA,2-362,NA-NA
OR752571,NA-NA,2-362,NA-NA
OR752570,NA-NA,2-362,NA-NA
OR752569,NA-NA,2-362,NA-NA
OR752568,NA-NA,2-362,NA-NA
OR752567,NA-NA,2-362,NA-NA
OR752566,NA-NA,2-362,NA-NA
OR752565,NA-NA,2-362,NA-NA
OR752564,NA-NA,2-362,NA-NA
OR752563,NA-NA,2-362,NA-NA
OR752562,NA-NA,2-362,NA-NA
OR752561,NA-NA,2-362,NA-NA
OR752560,NA-NA,2-362,NA-NA
OR752559,NA-NA,2-362,NA-NA
OR752558,NA-NA,2-362,NA-NA
OR752557,NA-NA,2-362,NA-NA
OR752556,NA-NA,0-407,NA-NA
OR752555,NA-NA,0-407,NA-NA
OR752554,NA-NA,0-407,NA-NA
OR752553,NA-NA,0-407,NA-NA
OR752552,NA-NA,0-407,NA-NA
OR752551,NA-NA,0-407,NA-NA
OR752550,NA-NA,0-407,NA-NA
OR752549,NA-NA,0-407,NA-NA
OR752548,NA-NA,0-407,NA-NA
OR752547,NA-NA,0-407,NA-NA
OR752546,NA-NA,0-407,NA-NA
OR752545,NA-NA,0-407,NA-NA
OR752544,NA-NA,0-407,NA-NA
OR752543,NA-NA,0-407,NA-NA
OR752542,NA-NA,0-407,NA-NA
OR752541,NA-NA,0-383,NA-NA
OR752540,NA-NA,0-401,NA-NA
OR752539,NA-NA,0-383,NA-NA
OR752538,NA-NA,0-389,NA-NA
OR752537,NA-NA,0-383,NA-NA
OR752536,NA-NA,0-401,NA-NA
OR752535,NA-NA,0-383,NA-NA
OR752534,NA-NA,0-389,NA-NA
OR752533,NA-NA,0-389,NA-NA
OR752532,NA-NA,0-401,NA-NA
OR752531,NA-NA,0-383,NA-NA
OR752530,NA-NA,0-407,NA-NA
OR752529,NA-NA,0-407,NA-NA
OR752528,NA-NA,0-407,NA-NA
OR752527,NA-NA,0-389,NA-NA
OR752526,NA-NA,0-398,NA-NA
OR752525,NA-NA,0-398,NA-NA
OR752524,NA-NA,0-398,NA-NA
OR752523,NA-NA,0-398,NA-NA
OR752522,NA-NA,0-398,NA-NA
OR752521,NA-NA,0-383,NA-NA
OR752520,NA-NA,0-407,NA-NA
OR752519,NA-NA,0-407,NA-NA
OR752518,NA-NA,0-398,NA-NA
OR752517,NA-NA,0-389,NA-NA
OR752516,NA-NA,0-398,NA-NA
OR752515,NA-NA,0-410,NA-NA
OR752514,NA-NA,0-398,NA-NA
OR752513,NA-NA,0-398,NA-NA
OR752512,NA-NA,0-407,NA-NA
OR752511,NA-NA,0-401,NA-NA
OR752510,NA-NA,0-410,NA-NA
OR752509,NA-NA,0-389,NA-NA
OR752508,NA-NA,0-383,NA-NA
OR752507,NA-NA,0-410,NA-NA
OR752506,NA-NA,0-389,NA-NA
OR752505,NA-NA,0-407,NA-NA
OR752504,NA-NA,0-407,NA-NA
OR752503,NA-NA,0-398,NA-NA
OR752502,NA-NA,0-389,NA-NA
OR752501,NA-NA,0-383,NA-NA
OR752500,NA-NA,0-401,NA-NA
OR752499,NA-NA,0-383,NA-NA
OR752498,NA-NA,0-383,NA-NA
OR752497,NA-NA,0-407,NA-NA
OR752496,NA-NA,0-383,NA-NA
OR752495,NA-NA,0-383,NA-NA
OR752494,NA-NA,0-407,NA-NA
OR752493,NA-NA,0-389,NA-NA
OR752492,NA-NA,0-389,NA-NA
OR752491,NA-NA,0-383,NA-NA
OR752490,NA-NA,0-383,NA-NA
OR752489,NA-NA,0-407,NA-NA
OR752488,NA-NA,0-383,NA-NA
OR752487,NA-NA,0-401,NA-NA
OR752486,NA-NA,0-383,NA-NA
OR752485,NA-NA,0-389,NA-NA
PQ586402,NA-NA,0-471,NA-NA
PQ586401,NA-NA,0-471,NA-NA
PQ586400,NA-NA,0-471,NA-NA
PQ586399,NA-NA,0-471,NA-NA
PQ586398,NA-NA,0-471,NA-NA
PQ586397,NA-NA,0-471,NA-NA
PQ586396,NA-NA,0-471,NA-NA
PQ586395,NA-NA,0-471,NA-NA
PQ586394,NA-NA,0-360,NA-NA
PQ586393,NA-NA,0-360,NA-NA
PQ586392,NA-NA,0-360,NA-NA
PQ586391,NA-NA,0-360,NA-NA
PQ586390,NA-NA,0-360,NA-NA
PQ586389,NA-NA,0-360,NA-NA
PQ586388,NA-NA,0-360,NA-NA
PQ586387,NA-NA,0-360,NA-NA
PQ510867,74-2855,2794-4342,4334-6650
PQ510866,74-2855,2794-4342,4334-6650
PQ510865,74-2855,2794-4342,4334-6650
PQ510864,74-2855,2794-4342,4334-6650
PQ510863,74-2837,2776-4324,4316-6680
PQ510862,82-2845,2784-4332,4324-6688
PQ510861,74-2837,2776-4324,4316-6680
PQ510860,82-2845,2784-4332,4324-6688
PQ510859,83-2846,2785-4333,4325-6689
PQ510858,84-2847,2786-4334,4326-6690
PQ510857,71-2834,2773-4321,4313-6677
PQ510856,83-2846,2785-4333,4325-6689
PQ510855,84-2847,2786-4334,4326-6690
PQ510854,83-2846,2785-4333,4325-6689
PQ510853,54-2835,2774-4322,4314-6711
PQ539468,NA-NA,0-372,NA-NA
PQ539467,NA-NA,0-372,NA-NA
PQ552759,NA-NA,18-3273,4832-6947
PQ573797,NA-NA,NA-NA,NA-NA
PQ573796,NA-NA,NA-NA,NA-NA
OQ835730,NA-NA,2-4190,4215-5268
OQ835729,NA-NA,79-4303,4328-5381
PQ530056,NA-NA,NA-NA,4260-6619
PQ541070,NA-NA,0-253,NA-NA
PQ541069,NA-NA,NA-NA,0-286
PQ541068,NA-NA,NA-NA,0-263
PQ496878,NA-NA,0-415,NA-NA
PQ496877,NA-NA,0-376,NA-NA
PQ496876,NA-NA,0-376,NA-NA
PQ496875,NA-NA,0-338,NA-NA
PQ496874,NA-NA,0-376,NA-NA
PQ496873,NA-NA,0-338,NA-NA
PQ496872,NA-NA,0-338,NA-NA
PQ496871,NA-NA,0-338,NA-NA
PQ496870,NA-NA,0-338,NA-NA
PQ496869,NA-NA,0-376,NA-NA
PQ496868,NA-NA,0-376,NA-NA
PQ496867,NA-NA,NA-NA,0-332
PQ496866,NA-NA,NA-NA,0-332
PQ496865,NA-NA,NA-NA,0-332
PQ496864,NA-NA,NA-NA,0-332
PQ496863,NA-NA,NA-NA,0-332
PQ496862,NA-NA,NA-NA,0-332
PQ496861,NA-NA,NA-NA,0-332
PQ496860,NA-NA,NA-NA,0-332
PQ496859,NA-NA,NA-NA,0-332
PQ496858,NA-NA,NA-NA,0-332
PQ476025,NA-NA,NA-NA,0-336
PQ496891,148-2956,2958-4443,4435-6802
PQ496890,106-2869,2871-4356,4348-6733
LC849253,1-2686,2643-4173,3985-6484
LC849230,NA-NA,36-4266,4284-5424
LC849229,NA-NA,36-4266,4284-5424
LC849228,NA-NA,36-4266,4284-4600
PQ525428,58-2860,2799-4347,4339-6655
PP741992,NA-NA,0-201,NA-NA
PP741991,NA-NA,0-201,NA-NA
PP741990,NA-NA,0-201,NA-NA
PP741996,NA-NA,0-321,NA-NA
PP741995,NA-NA,0-321,NA-NA
PP741994,NA-NA,0-321,NA-NA
PP741993,NA-NA,0-321,NA-NA
PQ435248,0-2687,2686-4232,4224-6675
PQ435247,0-2687,2686-4232,4224-6675
PQ435246,0-2687,2686-4232,4224-6675
PQ435245,0-2687,2686-4232,4224-6675
PQ435244,0-2687,2686-4232,4224-6675
PQ435243,0-2687,2686-4232,4224-6675
PQ435242,0-2687,2686-4232,4224-6675
PQ435241,0-2687,2686-4232,4224-6675
PQ435240,0-2687,2686-4232,4224-6675
PQ435239,0-2687,2686-4232,4224-6675
PQ435238,0-2687,2686-4232,4224-6675
PQ435237,0-2687,2686-4232,4224-6675
PQ161557,NA-NA,NA-NA,NA-NA
PQ435198,NA-NA,18-3273,4832-6947
PQ423920,NA-NA,2621-4157,3969-6465
PQ423919,NA-NA,2621-4157,3969-6444
PQ423918,NA-NA,2621-4157,3969-6474
PQ423917,NA-NA,2621-4157,3969-6465
PQ423916,NA-NA,2621-4157,3969-6480
PQ423915,NA-NA,2621-4157,3969-6465
PQ423914,NA-NA,2621-4157,3969-6465
PQ423913,NA-NA,2621-4157,3969-6465
PQ423912,NA-NA,2624-4160,3972-6486
PQ423911,NA-NA,2624-4160,3972-6486
PQ423910,NA-NA,2618-4154,3966-6444
LC810976,NA-NA,1-382,NA-NA
LC810975,NA-NA,1-382,NA-NA
LC810974,NA-NA,1-382,NA-NA
LC810973,NA-NA,1-382,NA-NA
LC810972,NA-NA,1-382,NA-NA
LC810971,NA-NA,1-382,NA-NA
LC810970,NA-NA,1-382,NA-NA
LC810969,NA-NA,1-382,NA-NA
LC810967,NA-NA,1-382,NA-NA
LC810966,NA-NA,1-382,NA-NA
LC810965,NA-NA,1-382,NA-NA
LC810964,NA-NA,1-382,NA-NA
LC810963,NA-NA,1-382,NA-NA
LC810962,NA-NA,1-382,NA-NA
LC810961,NA-NA,1-382,NA-NA
LC810960,NA-NA,1-382,NA-NA
LC810959,NA-NA,1-382,NA-NA
LC810958,NA-NA,1-382,NA-NA
LC810957,NA-NA,1-382,NA-NA
LC810956,NA-NA,1-382,NA-NA
LC810955,NA-NA,1-382,NA-NA
LC810954,NA-NA,1-382,NA-NA
LC810953,NA-NA,1-382,NA-NA
LC810952,NA-NA,1-382,NA-NA
LC810951,NA-NA,1-382,NA-NA
LC810950,NA-NA,1-382,NA-NA
LC810949,NA-NA,1-382,NA-NA
LC810948,NA-NA,1-382,NA-NA
LC810947,NA-NA,1-382,NA-NA
LC810946,NA-NA,1-382,NA-NA
LC810968,NA-NA,1-382,NA-NA
PQ220260,794-2603,0-801,NA-NA
PQ220259,NA-NA,0-660,653-2162
PQ220258,0-738,754-2368,NA-NA
PQ220257,0-2037,2186-3575,3568-5677
PQ308726,NA-NA,18-3273,4832-6947
LC845131,NA-NA,NA-NA,0-2496
PQ055542,NA-NA,19-1243,NA-NA
PQ055541,NA-NA,5-1453,NA-NA
PQ055540,NA-NA,122-1555,NA-NA
PQ055539,NA-NA,1073-2684,NA-NA
PQ055538,NA-NA,2954-4265,NA-NA
PQ055537,NA-NA,1887-3489,NA-NA
PQ055536,NA-NA,2005-3565,NA-NA
PQ055535,NA-NA,2365-3979,NA-NA
PQ055534,NA-NA,848-2543,NA-NA
PQ055533,NA-NA,2151-3846,NA-NA
PQ055532,NA-NA,2495-3995,NA-NA
PQ055531,NA-NA,NA-NA,NA-NA
PQ055530,NA-NA,750-2526,NA-NA
PQ055529,NA-NA,4443-6219,NA-NA
PQ055528,NA-NA,2917-4876,NA-NA
PQ055527,NA-NA,NA-NA,NA-NA
PQ055526,NA-NA,2682-4314,NA-NA
PQ055525,NA-NA,29-6623,NA-NA
PQ055524,NA-NA,3487-5317,NA-NA
PQ055523,NA-NA,NA-NA,NA-NA
PQ055522,NA-NA,36-1293,NA-NA
PQ055521,NA-NA,NA-NA,NA-NA
PQ335170,NA-NA,NA-NA,NA-NA
PQ231052,NA-NA,0-415,NA-NA
PP977475,NA-NA,0-403,NA-NA
PP977474,NA-NA,0-943,NA-NA
PP977473,NA-NA,1-944,NA-NA
PP977472,NA-NA,0-937,NA-NA
PP977471,NA-NA,0-943,NA-NA
PP977470,NA-NA,0-940,NA-NA
PP977469,NA-NA,0-937,NA-NA
PP977468,NA-NA,0-952,NA-NA
PP977467,NA-NA,2-938,NA-NA
PP977466,NA-NA,0-943,NA-NA
PP977465,NA-NA,0-939,NA-NA
PP977464,NA-NA,0-945,NA-NA
PP977463,NA-NA,0-945,NA-NA
PP977462,NA-NA,0-949,NA-NA
OR367608,178-2574,2573-4092,4084-6309
OR367604,1-894,894-2460,2452-2881
OR367602,77-2483,2482-3997,3986-6209
OR367599,NA-NA,0-690,NA-NA
OR367595,145-2434,2433-3954,3943-5850
OR367593,1-2332,2332-3741,NA-NA
OR367589,1-823,823-2008,NA-NA
OR367588,164-2570,2569-4078,4022-5589
OR367587,0-2484,2483-3992,3936-6186
OR367584,0-186,185-1231,NA-NA
OR367582,2-1814,1815-3328,3317-3657
OR367580,1-2008,2010-3527,3516-5517
OR367576,1-2202,2202-3717,3655-5938
OR367571,1-2421,2421-3999,3850-6277
OR367611,NA-NA,2542-3991,NA-NA
OR367610,NA-NA,1-865,NA-NA
OR367609,NA-NA,2269-3718,NA-NA
OR367607,NA-NA,2133-3468,NA-NA
OR367606,NA-NA,2669-4028,NA-NA
OR367603,NA-NA,540-1995,NA-NA
OR367601,NA-NA,2485-3934,NA-NA
OR367598,NA-NA,111-1560,NA-NA
OR367594,NA-NA,2573-4022,NA-NA
OR367570,NA-NA,0-936,NA-NA
MW810341,208-2542,2865-4014,NA-NA
MW810339,35-2171,2494-3643,3632-4967
MW810338,25-2485,2496-3948,NA-NA
MW810337,178-2716,3324-4179,NA-NA
MW810334,2931-5382,1468-2323,NA-NA
MW810332,18-2469,3077-3932,NA-NA
PP382210,13-3259,3258-4809,4827-6942
PP382209,22-3295,3294-4839,4868-6983
PQ182548,NA-NA,2-1010,NA-NA
PP623814,14-2825,2815-4315,4296-6345
OR827024,NA-NA,22-3304,4868-6992
PP272729,NA-NA,NA-NA,NA-NA
PP272615,NA-NA,45-4275,4293-5433
PP272491,NA-NA,35-4265,4283-5423
PP272490,NA-NA,52-4282,4300-5440
PP272489,NA-NA,41-4271,4289-5429
PP272488,NA-NA,40-4270,4288-5428
PP272487,NA-NA,31-4261,4279-5419
PP272486,NA-NA,145-4375,4393-5533
PQ110289,NA-NA,NA-NA,NA-NA
PQ062282,23-2420,2419-3928,3920-6200
PQ062281,NA-NA,NA-NA,0-2280
PQ062280,NA-NA,NA-NA,0-2286
PQ062279,NA-NA,NA-NA,0-2286
PQ062278,NA-NA,NA-NA,0-2283
LC778163,49-2737,2736-4281,4273-6730
LC778161,49-2737,2736-4281,4273-6730
PP740881,NA-NA,0-339,NA-NA
PP740880,NA-NA,NA-NA,0-411
PP478076,12-3027,3026-4550,4568-6590
PP478075,5-3014,3013-4537,4555-6565
OM966723,34-2509,2463-3972,3964-6127
OM966722,36-2511,2465-3974,3966-6252
OM105033,91-2641,NA-NA,4078-4451
OM104033,NA-NA,253-3763,3572-5612
OM104032,0-2462,2461-2542,NA-NA
OM104031,NA-NA,2353-3865,3857-5338
OM104030,88-2581,2580-4083,4075-4854
OM104029,74-2558,2557-4072,4064-4492
OM105048,21-2496,2450-3959,3951-6291
OM105047,NA-NA,0-1050,1042-3328
OM105035,29-2750,2686-4237,4229-6562
OM105034,37-2512,NA-NA,NA-NA
OM105032,74-2624,2554-4069,4061-4508
OM105003,35-2510,2464-3874,NA-NA
PP171482,NA-NA,0-201,NA-NA
PP171481,NA-NA,0-201,NA-NA
PP171480,NA-NA,0-201,NA-NA
PP171479,NA-NA,0-201,NA-NA
PP171478,NA-NA,0-201,NA-NA
PP171477,NA-NA,0-201,NA-NA
PP171476,NA-NA,0-201,NA-NA
PP171475,NA-NA,0-201,NA-NA
PP171474,NA-NA,0-201,NA-NA
PP171473,NA-NA,0-201,NA-NA
PQ037214,NA-NA,56-3311,4870-6985
PQ045729,NA-NA,NA-NA,0-1797
PQ045728,NA-NA,NA-NA,0-1791
PQ045727,NA-NA,NA-NA,0-1776
PQ045726,NA-NA,NA-NA,0-1791
PQ045725,NA-NA,NA-NA,0-1812
PQ045724,NA-NA,NA-NA,0-1806
PQ045723,NA-NA,NA-NA,0-1890
PQ045722,NA-NA,NA-NA,0-1864
PQ045721,NA-NA,NA-NA,0-1866
PQ045720,NA-NA,NA-NA,0-1873
PQ045719,NA-NA,NA-NA,0-1887
PQ045718,NA-NA,NA-NA,0-1899
PQ045717,NA-NA,NA-NA,0-1878
PQ045716,NA-NA,NA-NA,0-1860
PQ045715,NA-NA,NA-NA,0-1878
PQ045714,NA-NA,NA-NA,0-1878
PQ045713,NA-NA,NA-NA,0-1872
PQ045712,NA-NA,NA-NA,0-1863
PQ045711,NA-NA,NA-NA,0-1890
PP968017,97-2680,2679-4155,4000-6340
MW588064,9-3288,3437-4820,4813-7069
MW588063,37-3520,3501-5061,5083-7207
MW588062,24-3507,3488-5048,5071-7246
PP999617,NA-NA,NA-NA,3614-5576
PP999616,NA-NA,NA-NA,3631-5572
OR427988,NA-NA,NA-NA,0-334
OR427987,NA-NA,NA-NA,0-334
OR427986,NA-NA,NA-NA,0-334
OR427985,NA-NA,NA-NA,0-331
OR427984,NA-NA,0-469,NA-NA
OR427983,NA-NA,0-514,NA-NA
OR427982,NA-NA,0-361,NA-NA
OR427981,NA-NA,0-502,NA-NA
OR427980,NA-NA,0-478,NA-NA
OR427979,NA-NA,0-481,NA-NA
OR427978,NA-NA,0-493,NA-NA
PP976052,NA-NA,0-387,NA-NA
PP966939,NA-NA,18-3273,4835-6950
PP926321,28-2575,2574-4098,4090-6370
PP916236,2-2591,2518-4078,4070-6434
PP901928,95-2858,2872-4345,4337-6722
PP901927,99-2862,2876-4349,4341-6726
PP901926,71-2852,2791-4339,4331-6647
PP901925,91-2899,2826-4386,4378-6742
PP711211,NA-NA,1-418,NA-NA
PP711204,NA-NA,0-1025,NA-NA
PP711198,NA-NA,496-2047,NA-NA
PP711188,NA-NA,3115-4630,4663-7018
PP590731,NA-NA,0-246,NA-NA
PP590744,NA-NA,0-3378,NA-NA
